County Code, County Name, Precinct Code, Precinct Name, Polling Location, Polling Location Address,Overflow,
42,SPARTANBURG,131,Chesnee Elementary School,Chesnee Elementary School,985 Fairfield Rd Chesnee  SC 29323,,
42,SPARTANBURG,86,Cleveland Elementary,T K Gregg Community Center,650 Howard St Spartanburg  SC 29303,,
42,SPARTANBURG,24,Converse Fire Station,Converse Fire Sta,107 Tram St Converse  SC 29329,,
42,SPARTANBURG,12,Cooley Springs Baptist,Cooley Springs Baptist Ch,950 Martin Camp Rd Chesnee  SC 29323,,
42,SPARTANBURG,78,Cornerstone Baptist,Cornerstone Baptist Ch,700 S Converse St Sptbg  SC 29306,,
42,SPARTANBURG,114,Cowpens Depot Museum,Cowpens Civic Ctr Depot,121 Brown St Cowpens  SC 29330,,
42,SPARTANBURG,26,Cowpens Fire Station,Timken Community Center,180 Foster St Cowpens  SC 29330,,
42,SPARTANBURG,99,Croft Baptist,Croft Baptist Church,4190 E Croft Cir Sptbg  SC 29302,,
42,SPARTANBURG,28,Cross Anchor Fire Station,Cross Anchor Fire Sta,11925 Hwy 56 Cross Anchor  SC 29331,,
42,SPARTANBURG,109,Cudd Memorial,Cudd Memorial Church,1301 Boiling Spgs Rd Sptbg  SC 29303,,
42,SPARTANBURG,138,D. R. Hill Middle School,D R Hill Middle School,1301 Holly Springs Rd Lyman  SC 29365,,
42,SPARTANBURG,122,Daniel Morgan Technology Center,Daniel Morgan Technology Center,201 Zion Hill Rd Spartanburg Sc  SC 29307,,
42,SPARTANBURG,31,Drayton Fire Station,Drayton Fire Station,101 Dalmatian Dr Spartanburg  SC 29307,,
42,SPARTANBURG,136,Duncan United Methodist,Duncan United Methodist Church,137 W Main St Duncan  SC 29334,,
42,SPARTANBURG,18,E.P. Todd Elementary,E P Todd Elementary Sch,150 Old Canaan Rd Sptbg  SC 29302,,
42,SPARTANBURG,105,Eastside Baptist,Eastside Baptist Church,1850 Fernwood Glendale Rd Spartanburg Sc  SC 29307,,
42,SPARTANBURG,88,Ebenezer Baptist,Ebenezer Bapist Church,220 Austin St Sptbg  SC 29301,,
42,SPARTANBURG,34,Enoree First Baptist,Enoree First Baptist Ch,1150 Parker Road Enoree  SC 29335,,
42,SPARTANBURG,29,Fairforest Elementary,Fairforest Elementary School,1005 Mt Zion Rd Spartanburg  SC 29303,,
42,SPARTANBURG,35,Fairforest Middle School,Master Skills Center,4120 N Blackstock Rd Sptbg  SC 29301,,
42,SPARTANBURG,10,Gable Middle School,Gable Middle School,198 Otts Shoals Rd Roebuck  SC 29376,,
42,SPARTANBURG,38,Glendale Fire Station,School Dist 3 Admin Bldg,3535 Clifton Glendale Rd Spartanburg  SC 29307,,
42,SPARTANBURG,40,Gramling Methodist,Gramling Methodist Ch Gym,14941 Asheville Hwy Inman  SC 29349,,
42,SPARTANBURG,116,Greater St. James,Greater St James Temple,13255 Asheville Hwy Inman  SC 29349,,
42,SPARTANBURG,41,Hayne Baptist,United Baptist Church,7319 Valley Fls Rd Sptbg  SC 29303,,
42,SPARTANBURG,14,Hendrix Elementary,Hendrix Elementary School,1084 Springfield Rd Boiling Sprgs  SC 29316,,
42,SPARTANBURG,44,Holly Springs Baptist,Holly Springs Baptist Chu,251 Hannon Rd Inman  SC 29349,,
42,SPARTANBURG,83,Holy Communion Lutheran,Holy Communion Lutheran Church,1430 John B White Sr Blvd Spartanburg  SC 29306,,
42,SPARTANBURG,141,Hope,Hope Church,102 John Dodd Rd Spartanburg  SC 29303,,
42,SPARTANBURG,107,Jesse Bobo Elementary,Jesse Bobo Elem Sch,495 Powell Mill Rd Sptbg  SC 29301,,
42,SPARTANBURG,120,Jesse Boyd Elementary,Jesse Boyd Elementary Sch,1505 Fernwood Glendale Rd Spartanburg SC  SC 29307,,
42,SPARTANBURG,11,Lake Bowen Baptist,Lake Bowen Baptist Church,404 Sugar Ridge Rd Inman  SC 29349,,
42,SPARTANBURG,13,Landrum High School,Landrum High School Gym,18818 Asheville Hwy Campobello  SC 29322,,
42,SPARTANBURG,50,Landrum United Methodist,Landrum United Methodist,227 N Howard Ave Landrum  SC 29365,,
42,SPARTANBURG,139,Lyman Elementary,Lyman Elementary School,1221 Holly Springs Rd Lyman  SC 29365,,
42,SPARTANBURG,51,Lyman Town Hall,Pacific Place,59 Groce Rd Lyman  SC 29365,,
42,SPARTANBURG,53,Mayo Elementary,Mayo Elem School,1330 Springdale Dr Mayo  SC 29368,,
42,SPARTANBURG,76,McCracken Middle School,McCracken Middle School,50 Emory Rd Spartanburg  SC 29307,,
42,SPARTANBURG,7,Morningside,Morningside Baptist Church,897 S Pine St Spartanburg  SC 29302,,
42,SPARTANBURG,54,Motlow Creek Baptist,Motlow Crk Bapt Ch,2300 Motlow Crk Rd Campobello  SC 29322,,
42,SPARTANBURG,96,Mt Calvary Presbyterian,Mt Calvary Presby Church,1399 Walnut Grove Rd Roebuck  SC 29376,,
42,SPARTANBURG,106,Mt Zion Full Gospel Baptist,Mt Zion F G Baptist Ch,320 Wimberly Dr Sptbg  SC 29306,,
42,SPARTANBURG,68,Mt. Moriah Baptist,Mount Moriah Bapt Ch Flc,445 S Church St Sptbg  SC 29306,,
42,SPARTANBURG,111,Oakland Elementary,Oakland Elementary School,151 Mud Creek Rd Inman  SC 29349,,
42,SPARTANBURG,129,Pacolet Elementary School,Pacolet Elementary School,150 Macdowell St Pacolet  SC 29372,,
42,SPARTANBURG,60,Pauline Glenn Springs Elementary,Pauline G/s Elem School,2957 Hwy 56 Pauline  SC 29374,,
42,SPARTANBURG,61,Pelham Fire Station,Pelham Fire Station,3050 S Highway 14 Greer  SC 29650,,
42,SPARTANBURG,62,Poplar Springs Fire Station,Poplar Springs Fire Sta,3400 Moore Duncan Hwy Moore  SC 29369,,
42,SPARTANBURG,134,Powell Saxon Una,Grace Baptist Church,821 Whitlock St Spartanburg  SC 29301,,
42,SPARTANBURG,56,R.D. Anderson Vocational,R D Anderson Voc SC,1151 Center Point Dr Moore  SC 29369,,
42,SPARTANBURG,64,Reidville Elementary,Reidville Elementary Sch,520 Main St Reidville  SC 29375,,
42,SPARTANBURG,118,Reidville Fire Station,Reidville Fire Station,7450 Reidville Rd Woodruff  SC 29388,,
42,SPARTANBURG,137,River Ridge Elementary,River Ridge Elementary School,5960 Reidville Rd Moore  SC 29369,,
42,SPARTANBURG,119,Roebuck Bethlehem,Bethlehem Bapt Church Flc,797 Old Georgia Rd Moore  SC 29369,,
42,SPARTANBURG,65,Roebuck Elementary,Roebuck Elem Sch,2401 E Blackstock Rd Roebuck  SC 29376,,
42,SPARTANBURG,132,Silverhill Memorial UMC,Silverhill Methodist Church Gym,778 John B White SR Blvd Spartanburg  SC 29306,,
42,SPARTANBURG,75,Southside Baptist,Southside Baptist Church,316 South Church St Spbtg  SC 29306,,
42,SPARTANBURG,72,St John's Lutheran,St John's Lutheran Church Parish Life Cn,415 S Pine St Spartanburg  SC 29302,,
42,SPARTANBURG,90,Startex Fire Station,Startex Fire Station,170 Spartanburg Rd Wellford  SC 29385,,
42,SPARTANBURG,57,Swofford Career Center,Swofford Vocational Sch,5620 Highway 11 Inman  SC 29349,,
42,SPARTANBURG,36,Travelers Rest Baptist,Travelers Rest Bapt Ch,110 Brewton Rd Spartanburg  SC 29301,,
42,SPARTANBURG,73,Trinity Methodist,Trinity Methodist Church,626 Norwood St Sptbg  SC 29302,,
42,SPARTANBURG,142,Trinity Presbyterian,Trinity Presbyterian Church FLC,500 Oak Grove Rd Spartanburg  SC 29301,,
42,SPARTANBURG,95,Victor Mill Methodist,Victor Mill Methodist Ch,1 Wilson Ave Greer  SC 29651,,
42,SPARTANBURG,97,Wellford,Wellford Baptist Church,235 Syphrit Rd Wellford  SC 29385,,
42,SPARTANBURG,98,West View Elementary,W. View Elementary School,400 Oak Grove Rd Sptbg  SC 29301,,
42,SPARTANBURG,108,White Stone Methodist,White Stone Meth Ch Comm,3420 Southport Rd White Stone  SC 29386,,
42,SPARTANBURG,100,Whitlock Jr. High,Whitlock Junior High,364 Successful Way Spartanburg SC  SC 29303,,
42,SPARTANBURG,82,Woodland Heights Recreation Center,Woodland Hgts Rec Center,1214 John B White Sr Blvd Sptbg  SC 29301,,
42,SPARTANBURG,135,Woodruff Elementary,Dist 4 Activity Ctr,200 Lucy P Edwards Rd Woodruff  SC 29388,,
42,SPARTANBURG,27,Woodruff Fire Station,Bellview Baptist Church,901 Bellview Rd Woodruff  SC 29388,,
42,SPARTANBURG,1,Woodruff Leisure Center,Woodruff Leisure Center,550 Cavins Rd Woodruff  SC 29388,,
43,SUMTER,999,Barrier Free,Voter Registration Office,141 N Main St Rm 114 Sumter  SC 29150,,
43,SUMTER,134,Bates,Bates Middle School,715 Estate St Sumter  SC 29150,,
43,SUMTER,135,Birnie,Birnie Hope Center,210 S. Purdy St Sumter  SC 29150,,
43,SUMTER,120,Burns-Downs,Alice Drive Middle School,40 Miller Road Sumter  SC 29150,,
43,SUMTER,138,Causeway Branch 1,Millwood Elem School,24 Pinewood Rd Sumter  SC 29150,,
43,SUMTER,158,Causeway Branch 2,Millwood Elem School,24 Pinewood Rd Sumter  SC 29150,,
43,SUMTER,143,Cherryvale,Cherryvale Community Cntr,4340 Confederate Rd Sumter  SC 29154,,
43,SUMTER,125,Crosswell,Crosswell Elem. School,301 Crosswell Dr Sumter  SC 29150,,
43,SUMTER,105,Dalzell 1,Hillcrest Middle School,4355 Peach Orchard Rd Dalzell  SC 29040,,
43,SUMTER,106,Dalzell 2,Hillcrest Middle School,4355 Peach Orchard Road Dalzell  SC 29040,,
43,SUMTER,142,Delaine,Delaine Community Center,5400 Cane Savannah Rd Wedgefield  SC 29168,,
43,SUMTER,148,Ebenezer 1,Ebenezer Middle School,3440 Ebenezer Rd Sumter  SC 29153,,
43,SUMTER,156,Ebenezer 2,Ebenezer Middle School,3440 Ebenezer Rd Sumter  SC 29153,,
43,SUMTER,117,Folsom Park,Willow Drive Elementary,26 Willow Drive Sumter  SC 29150,,
43,SUMTER,150,Furman,Furman Middle School,3400 Bethel Church Rd Sumter  SC 29154,,
43,SUMTER,118,Green Swamp 1,Sumter School District,1345 Wilson Hall Rd Sumter  SC 29150,,
43,SUMTER,157,Green Swamp 2,Sumter School District,1345 Wilson Hall Rd Sumter  SC 29150,,
43,SUMTER,124,Hampton Park,Meeting House at Memorial Park,407 W Hampton Ave Sumter  SC 29150,,
43,SUMTER,103,Hillcrest,Hillcrest Middle School,4355 Peach Orchard Rd Dalzell  SC 29040,,
43,SUMTER,102,Horatio,Horatio Fire Station,7720 Sumter Landing Rd Horatio  SC 29062,,
43,SUMTER,127,Lemira,Lemira Elementary School,952 Fulton Street Sumter  SC 29150,,
43,SUMTER,126,Loring,Crosswell Elem. School,301 Crosswell Dr Sumter  SC 29150,,
43,SUMTER,128,Magnolia-Harmony,S.Sumter Resource Center,337 Manning Ave Sumter  SC 29150,,
43,SUMTER,144,Manchester Forest,Wedgefield Fire Station,2035 Highway 261 S Wedgfield  SC 29168,,
43,SUMTER,108,Mayesville,Mayesville Fire Station,20 S. Main Street East Mayesville  SC 29104,,
43,SUMTER,113,Mayewood,RE Davis College Preparatory Academy,345 Eastern School Rd Sumter  SC 29153,,
43,SUMTER,111,McCrays Mill 1,Sumter County Career Cntr,2612 McCray's Mill Road Sumter  SC 29154,,
43,SUMTER,139,McCrays Mill 2,Sumter County Career Cntr,2612 McCrays Mill Rd Sumter  SC 29154,,
43,SUMTER,137,Millwood,Millwood Elm. School,24 Pinewood Rd Sumter  SC 29150,,
43,SUMTER,123,Morris College, North Hope Center,904 N. Main Street Sumter  SC 29150,,
43,SUMTER,115,Mulberry,North Hope Center,904 N Main St Sumter  SC 29150,,
43,SUMTER,104,Oakland Plant 1,Oakland Primary School,5415 Oakland Dr Sumter  SC 29154,,
43,SUMTER,110,Oakland Plant 2,Oakland Primary School,5415 Oakland Dr Sumter  SC 29154,,
43,SUMTER,107,Oswego,Crestwood High School,2000 Oswego Rd Sumter  SC 29153,,
43,SUMTER,119,Palmetto Park,Central Carolina Tech. College,660 N Guignard Dr Bldg 700 Sumter  SC 29150,,
43,SUMTER,145,Pinewood,Manchester Elem. School,200 Clark St Pinewood  SC 29125,,
43,SUMTER,132,Pocotaligo 1,Lakewood High School,350 Old Manning Rd Sumter  SC 29150,,
43,SUMTER,146,Pocotaligo 2,Lakewood High School,350 Old Manning Rd Sumter  SC 29150,,
43,SUMTER,147,Privateer,Pocalla Springs Elem Scho,2060 Bethel Church Rd Sumter  SC 29154,,
43,SUMTER,101,Rembert,Rembert Fire Station,7045 Post Office Street Rembert  SC 29128,,
43,SUMTER,109,Salem,Rural Fire Station,6090 Myrtle Beach Hwy Gable  SC 29051,,
43,SUMTER,116,Salterstown,Chestnut Oaks Middle Schl,1200 Oswego Road Sumter  SC 29153,,
43,SUMTER,133,Savage-Glover,S.Sumter Resource Center,337 Manning Ave Sumter  SC 29150,,
43,SUMTER,121,Second Mill,USC Sumter  Arts/Letter Lecture Room,200 Miller Rd Sumter  SC 29150,,
43,SUMTER,153,Shaw,Shaw Heights Elem School,5121 Frierson Rd Sumter  SC 29154,,
43,SUMTER,136,South Liberty,American Legion Home Bldg,28 Artillery Dr Sumter  SC 29150,,
43,SUMTER,130,South Red Bay,South Hope Center,1125 S. Lafayette Dr Sumter  SC 29150,,
43,SUMTER,151,Spectrum,Kingsbury Elementary School,825 Kingsbury Rd Sumter  SC 29150,,
43,SUMTER,112,St. John,Shiloh Community Center,475 Puddin Swamp Rd Lynchburg  SC 29080,,
43,SUMTER,152,St. Paul,Cherryvale Elementary Sch,1420 Furman Drive Sumter  SC 29154,,
43,SUMTER,129,Stone Hill,Jehovah Baptist Church,803 S. Harvin St Sumter  SC 29150,,
43,SUMTER,140,Sumter High 1,Sumter High School,2580 McCrays Mill Rd Sumter  SC 29154,,
43,SUMTER,155,Sumter High 2,Sumter High School,2580 McCrays Mill Rd Sumter  SC 29154,,
43,SUMTER,141,Sunset,Kingsbury Elem. School,825 Kingsbury Rd Sumter  SC 29154,,
43,SUMTER,122,Swan Lake,Willow Dr Elem. School,26 Willow Dr Sumter  SC 29150,,
43,SUMTER,154,Thomas Sumter,Hillcrest Middle School,4355 Peach Orchard Rd Dalzell  SC 29040,,
43,SUMTER,114,Turkey Creek,Lemira Elementary School,952 Fulton St Sumter  SC 29150,,
43,SUMTER,131,Wilder,Wilder Elem. School,900 Floral Ave Sumter  SC 29150,,
43,SUMTER,149,Wilson Hall,Wilson Hall School,520 Wilson Hall Rd Sumter  SC 29150,,
44,UNION,1,Adamsburg,Philippi Fire House,263 Philippi Church Rd Union  SC 29379,,
44,UNION,999,Barrier Free,Voter Registration Office,1246 S Duncan Byp Ste B Union  SC 29379,,
44,UNION,2,Black Rock,Bethesda Church Annex,5751 Whitmire Hwy Whitmire  SC  SC 29178,,
44,UNION,3,Bonham,Bonham Fire House,2091 Jonesville Hwy Union  SC 29379,,
44,UNION,4,Buffalo, Box 1,Buffalo Fire House,132 Bailey Rd Buffalo SC  SC 29321,
44,UNION,5,Carlisle,Carlisle Town Hall,3911Fishdam Ave Carlisle SC  SC 29031,,
44,UNION,6,Cross Keys,Cross Keys Fire House,4483 Cross Keys Hwy Union  SC  SC 29379,,
44,UNION,8,Excelsior,Masonic Lodge,805 South Duncan Bypass Union SC  SC 29379,,
44,UNION,9,Jonesville, Box 1,Municipal Complex,131 North Main St Jonesville SC  SC 29353,
44,UNION,10,Jonesville, Box 2,Jonesville Fire Dept,101 Webber St Jonesville  SC 29353,
44,UNION,11,Kelton,Kelton Fire House,130 Pearidge Hwy Jonesville  S. C.  SC 29353,,
44,UNION,12,Lockhart,Lockhart Town Hall,118 Mill St Lockhart  SC  SC 29364,,
44,UNION,13,Monarch, Box 1,Bethel Methodist Church,1705 Lockhart Hwy Union  SC 29379,
44,UNION,15,Putnam,Putman Recreation Bldg.,3692 Buffalo W Springs Hwy Buffalo SC  SC 29321,,
44,UNION,16,Santuck,Salem Baptist Church,1835 Tinker Creek Road Union   SC  SC 29379,,
44,UNION,17,Union, Ward 1, Box 1,Lakeside Baptist Church,640 Lakeside Dr Union  SC 29379
44,UNION,18,Union, Ward 1, Box 2,Truluck Gym,103 N. Church St Union   SC  SC 29379
44,UNION,19,Union, Ward 2,Union Cty Sch Maint Dept,1417 Whitmire Hwy Union SC  SC 29379,
44,UNION,20,Union, Ward 3,Housing Authority Office,201 Porter St Union    SC  SC 29379,
44,UNION,21,Union, Ward 4, Box 1,Union Courthouse,210 W. Main St Union    SC  SC 29379
44,UNION,22,Union, Ward 4, Box 2,Recreation Center,111 Thomas St Union SC  SC 29379
44,UNION,23,West Springs,West Springs Baptist Church,4811 Buffalo West Springs Hwy Pauline  SC 29374,,
45,WILLIAMSBURG,999,Barrier Free,Williamsburg Co Bd of Reg & Elec,126 S Jackson St Kingstree  SC 29556,,
45,WILLIAMSBURG,1,Black River,Mouzon Fire Station,2673 Sumter Hwy Kingstree  SC 29556,,
45,WILLIAMSBURG,2,Bloomingvale,Bloomingvale Community Center,8292 Thurgood Marshall Hwy Andrews  SC 29510,,
45,WILLIAMSBURG,3,Cades,South Lynches Fire Station,3193 N Williamsburg County Hwy Cades  SC 29518,,
45,WILLIAMSBURG,4,Cedar Swamp,Cedar Swamp Community Center,305 Cedar Swamp Rd Kingstree  SC 29556,,
45,WILLIAMSBURG,5,Central,Central Community Center,893 F Guerry Rd Kingstree  SC 29556,,
45,WILLIAMSBURG,6,Earles,Earles Fire Station,1353 Seaboard Rd Andrews  SC 29510,,
45,WILLIAMSBURG,8,Greeleyville,Greeleyville Rec Center,81 Society St Greeleyville  SC 29056,,
45,WILLIAMSBURG,9,Harmony,Spring Gully Baptist Church,2120 US Highway 521 Andrews  SC 29510,,
45,WILLIAMSBURG,10,Hebron,Hebron Community Center,7119 Cade Rd Cades  SC 29518,,
45,WILLIAMSBURG,11,Hemingway,JJ Mitcheom Community Center,2233 Hemingway Hwy Hemingway  SC 29554,,
45,WILLIAMSBURG,12,Henry-Poplar Hill,Flagler Fire Station,1112 State Highway 41/51 S Hemingway  SC 29554,,
45,WILLIAMSBURG,13,Indiantown,Battery Park Community Center,1467 Battery Park Rd Nesmith  SC 29580,,
45,WILLIAMSBURG,14,Kingstree No. 1,Williamsburg County Adult Ed,500 N Academy St Kingstree  SC 29556,,
45,WILLIAMSBURG,15,Kingstree No. 2,Anderson Primary School,500 Lexington Ave Kingstree  SC 29556,,
45,WILLIAMSBURG,16,Kingstree No. 3,Kingstree High School,615 Mlk Jr Hwy Kingstree  SC 29556,,
45,WILLIAMSBURG,17,Kingstree No. 4,Williamsburg County Rec Dept,2084 Thurgood Marshall Hwy Kingstree  SC 29556,,
45,WILLIAMSBURG,18,Lane,Lane Rec Center,128 Broomstraw Rd Lane  SC 29564,,
45,WILLIAMSBURG,21,Morrisville,St John AME Church,1297 Rhems Rd Andrews  SC 29510,,
45,WILLIAMSBURG,22,Mount Vernon,Mount Vernon Methodist Church,84 Mount Vernon Rd Greeleyville  SC 29056,,
45,WILLIAMSBURG,35,Muddy Creek,Muddy Creek Fire Station,2384 Muddy Creek Rd Hemingway  SC 29554,,
45,WILLIAMSBURG,24,Nesmith,Nesmith Community Center,3092 Nesmith Rd Nesmith  SC 29580,,
45,WILLIAMSBURG,26,Pergamos,St John UM Church,1653 Green Rd Lake City  SC 29560,,
45,WILLIAMSBURG,27,Piney Forest,Homer Floyd Bldg,219 Squire Rd Andrews  SC 29510,,
45,WILLIAMSBURG,29,Salters,Salters Fire Station,161 Glad St Salters  SC 29590,,
45,WILLIAMSBURG,30,Sandy Bay,Sandy Bay Youth Center,188 Delos Rd Kingstree  SC 29556,,
45,WILLIAMSBURG,31,Singletary,Bethesda UM Church,2000 Cade Rd Lake City  SC 29560,,
45,WILLIAMSBURG,32,Suttons,Suttons Fire Station,3542 Santee Rd Andrews  SC 29510,,
45,WILLIAMSBURG,33,Trio,Trio Community Center,105 Front St Salters  SC 29590,,
46,YORK,70,Adnah,Adnah United Methodist Church - FLC,1615 Adnah Church Rd Rock Hill  SC 29732,,
46,YORK,30,Airport,Newkirk Baptist Church,175 Museum Rd Rock Hill  SC 29732,,
46,YORK,55,Allison Creek,Allison Creek Presbyterian Church,5780 Allison Creek Rd York  SC 29745,,
46,YORK,56,Anderson Road,Rock Hill Operation Center,757 Anderson Rd S Rock Hill  SC 29730,,
46,YORK,999,Barrier Free,York County Government Building,6 S Congress St Ste 1201 York  SC 29745,,
46,YORK,94,Baxter,Philadelphia United Methodist Church,1691 W Highway 160 Fort Mill  SC 29708,,
46,YORK,1,Bethany,Bethany Elementary School,337 Maynard Grayson Rd Clover  SC 29710,,
46,YORK,2,Bethel,Bethel Fire Department,5620 Oakridge Rd Clover  SC 29710,,
46,YORK,4,Bethel School,Bethel Elementary School,6000 E Highway 55 Clover  SC 29710,,
46,YORK,5,Bowling Green,Pleasant Grove Baptist Church,1875 Ridge Rd Clover  SC 29710,,
46,YORK,6,Bullocks Creek,Bullocks Creek Fire Department,2250 Highway 97 Sharon  SC 29742,,
46,YORK,7,Cannon Mill,Central Baptist Church,110 Ross Cannon St York  SC 29745,,
46,YORK,74,Carolina,Fort Mill School District Office,2233 Deerfield Dr Fort Mill  SC 29715,,
46,YORK,8,Catawba,Catawba Chapel AME Zion Church,340 Hall Spencer Rd Catawba  SC 29704,,
46,YORK,96,Celanese,Faith Assembly of God,2800 Faith Blvd Rock Hill  SC 29730,,
46,YORK,9,Clover,First Baptist Church of Clover,117 S Main St Clover  SC 29710,,
46,YORK,11,Cotton Belt,Temple Presbyterian Church,1105 N Beersheba Rd Clover  SC 29710,,
46,YORK,98,Crescent,Lake Ridge Community Center,1040 Angelica Ln Fort Mill  SC 29708,,
46,YORK,12,Delphia,Fire Training Center of York County,2500 McFarland Rd York  SC 29745,,
46,YORK,59,Dobys Bridge,Doby's Bridge Presbyterian Church,2500 S Dobys Bridge Rd Fort Mill  SC 29715,,
46,YORK,13,Ebenezer,York Road Elementary School,2254 W Main St Rock Hill  SC 29732,,
46,YORK,51,Ebinport,Ebinport Elementary School,2142 India Hook Rd Rock Hill  SC 29732,,
46,YORK,44,Edgewood,Hermon Presbyterian Church,107 Heckle Blvd Rock Hill  SC 29730,,
46,YORK,75,Fairgrounds,Boyd Hill Baptist Church - FLC,315 Glenn St Rock Hill  SC 29732,,
46,YORK,76,Ferry Branch,Providence Baptist Church,1947 Old Friendship Rd Rock Hill  SC 29730,,
46,YORK,45,Fewell Park,Fewell Park Center,1204 Alexander Rd Rock Hill  SC 29730,,
46,YORK,14,Filbert,St James United Methodist Church,5058 Saint James Church Rd York  SC 29745,,
46,YORK,15,Fort Mill No. 1,Fort Mill Church of God,221 Academy St Fort Mill  SC 29715,,
46,YORK,58,Fort Mill No. 2,Catawba Ridge High School,1180 Fort Mill Pkwy Fort Mill  SC 29715,,
46,YORK,17,Fort Mill No. 3,Sisk Memorial Baptist Church - FLC,112 Spratt St Fort Mill  SC 29715,,
46,YORK,46,Fort Mill No. 4,Unity Presbyterian Church,303 Tom Hall St Fort Mill  SC 29715,,
46,YORK,53,Fort Mill No. 5,Flint Hill Fire Department,1950 Highway 21 Fort Mill  SC 29715,,
46,YORK,54,Fort Mill No. 6,Church Of Christ,1055 Gold Hill Rd Fort Mill  SC 29708,,
46,YORK,77,Friendship,Foundation AME Zion Church,1852 Neely Store Rd Rock Hill  SC 29730,,
46,YORK,66,Gold Hill,Grace Presbyterian Church,2955 Highway 160 W Fort Mill  SC 29708,,
46,YORK,10,Hampton Mill,Clover School Resource Center,300 Clinton Ave Clover  SC 29710,,
46,YORK,97,Hands Mill,Union Baptist Church,1195 Hands Mill Hwy Rock Hill  SC 29732,,
46,YORK,71,Harvest,Harvest Baptist Church,153 Miller Pond Rd Rock Hill  SC 29732,,
46,YORK,18,Hickory Grove,Mt. Vernon UMC,2160 Smith Ford Rd Hickory Grove  SC 29717,,
46,YORK,19,Highland Park,Park Baptist Church,717 E Main St Rock Hill  SC 29730,,
46,YORK,78,Hollis Lakes,Ebenezer ARP Church,2132 Ebenezer Rd Rock Hill  SC 29732,,
46,YORK,79,Hopewell,Foundation AME Zion Church,1852 Neely Store Rd Rock Hill  SC 29730,,
46,YORK,21,Independence,Independence Elementary School,132 W Springdale Rd Rock Hill  SC 29730,,
46,YORK,43,India Hook,India Hook UMC,3300 Mount Gallant Rd Rock Hill  SC 29732,,
46,YORK,95,Kanawha,Philadelphia United Methodist Church,1691 W Highway 160 Fort Mill  SC 29708,,
46,YORK,20,Lakeshore,Lake Wylie Christian Assembly,5766 Charlotte Hwy Lake Wylie  SC 29710,,
46,YORK,62,Lakewood,Dutchman Creek Middle School,4757 Mount Gallant Rd Rock Hill  SC 29732,,
46,YORK,91,Larne,First United Methodist Church,124 Bethel St Clover  SC 29710,,
