Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress,Coordinates,Status
County: 04 - ANDERSON,4,ANDERSON,92,Edgewood Station B,Hope Fellowship,"213 Brown Rd
Anderson SC 29621","34.557656,-82.681163",
County: 04 - ANDERSON,4,ANDERSON,93,Cox's Creek,Abiding Savior Lutheran,"1905 E. Greenville St
Anderson SC 29621","34.541997,-82.631388",
County: 04 - ANDERSON,4,ANDERSON,94,Mt. Airy,Grace Church,"9205 Highway 81 N
Piedmont SC 29673","34.749554,-82.518756",
County: 04 - ANDERSON,4,ANDERSON,111,Belton Annex,City of Belton Comm & Recreation Center,"700 Blue Ridge Ave
Belton SC 29627","34.522948,-82.511372",
County: 04 - ANDERSON,4,ANDERSON,121,Powdersville,Powdersville Middle Sch,"135 Hood Road
Greenville SC 29611","34.796415,-82.488532",
County: 04 - ANDERSON,4,ANDERSON,132,Glenview,Glenview Middle School,"2575 Old Williamston Rd
Anderson SC 29621","34.543149,-82.604962",
County: 04 - ANDERSON,4,ANDERSON,136,Hammond Annex,Anderson Area YMCA,"201 E Reed Rd
Anderson SC 29621","34.542044,-82.626238",
County: 04 - ANDERSON,4,ANDERSON,157,Center Rock,McLees Academy of Leadership,"4900 Dobbins Bridge Rd
Anderson SC 29626","34.478453,-82.749257",
County: 04 - ANDERSON,4,ANDERSON,164,Hunt Meadows,Hunt Meadows Elem School,"420 Hunt Road
Easley SC 29642","34.755741,-82.574382",
County: 04 - ANDERSON,4,ANDERSON,165,South Fant,South Fant School of Early Education,"1700 S Fant St
Anderson SC 29624","34.488763,-82.64158",
County: 04 - ANDERSON,4,ANDERSON,999,Barrier Free,Anderson Cty Reg & Elections Office,"301 N Main St
Anderson SC 29621","34.505389,-82.650898",
County: 05 - BAMBERG,5,BAMBERG,1,Colston,Colston Fire Dept,"6785 Colston Rd
Bamberg SC 29003","33.166795,-81.069722",
County: 05 - BAMBERG,5,BAMBERG,2,Edisto,Edisto Fire Station,"4532 Edisto River Rd
Branchville SC 29432","33.211806,-80.86651",
County: 05 - BAMBERG,5,BAMBERG,3,Ehrhardt,Ehrhardt Town Hall,"13704 Broxton Bridge Rd
Ehrhardt SC 29081","33.093874,-81.013709",
County: 05 - BAMBERG,5,BAMBERG,4,East Denmark,Brooker Center,"19 Maple Ave
Denmark SC 29042","33.326085,-81.140087",
County: 05 - BAMBERG,5,BAMBERG,5,Govan,Govan Fire Department,"20920 Ehrhardt Rd
Olar SC 29843","33.221063,-81.127957",
County: 05 - BAMBERG,5,BAMBERG,6,Hightower's Mill,Old Train Depot,"18748 Heritage Hwy
Denmark SC 29042","33.326593,-81.143901",
County: 05 - BAMBERG,5,BAMBERG,7,Hunter's Chapel,Hunters Chapel Fire Dept,"6313 Farrells Rd
Branchville SC 29432","33.204255,-80.883343",
County: 05 - BAMBERG,5,BAMBERG,8,Kearse,Brandt's Office,"8804 Low Country Hwy
Ehrhardt SC 29081","33.096669,-81.021632",
County: 05 - BAMBERG,5,BAMBERG,9,Little Swamp,Little Swamp Cmt Ctr,"16589 Hunters Chapel Rd
Smoaks SC 29481","33.093826,-80.913726",
County: 05 - BAMBERG,5,BAMBERG,10,Olar,Olar Town Hall,"14978 Low Country Hwy
Olar SC 29843","33.181152,-81.18408",
County: 05 - BAMBERG,5,BAMBERG,11,South Bamberg,Kearse Agriculture Bldg,"847 Calhoun St
Bamberg SC 29003","33.288654,-81.041087",
County: 05 - BAMBERG,5,BAMBERG,12,West Denmark,Old Train Depot,"18748 Heritage Hwy
Denmark SC 29042","33.326593,-81.143901",
County: 05 - BAMBERG,5,BAMBERG,13,North Bamberg,Bamberg City Civic Center,"2477 Main Hwy
Bamberg SC 29003","33.289701,-81.037929",
County: 05 - BAMBERG,5,BAMBERG,999,Barrier Free,Voter Registration Office,"1234 North St
Bamberg SC 29003","33.297941,-81.033251",
County: 06 - BARNWELL,6,BARNWELL,1,Barnwell 1,Barnwell Health Dept./DHEC,"11015 Ellenton St
Barnwell SC 29812","33.257,-81.376479",
County: 06 - BARNWELL,6,BARNWELL,2,Barnwell 2,Barnwell Health Dept./DHEC,"11015 Ellenton St
Barnwell SC 29812","33.257,-81.376479",
County: 06 - BARNWELL,6,BARNWELL,3,Barnwell 3,Barnwell Health Dept./DHEC,"11015 Ellenton St
Barnwell SC 29812","33.257,-81.376479",
County: 06 - BARNWELL,6,BARNWELL,4,Barnwell 4,Barnwell Health Dept./DHEC,"11015 Ellenton St
Barnwell SC 29812","33.257,-81.376479",
County: 06 - BARNWELL,6,BARNWELL,5,Blackville 1,Blackvi Community Center,"19464 Solomon Blatt Ave
Blackville SC 29817","33.358374,-81.270482",
County: 06 - BARNWELL,6,BARNWELL,6,Blackville 2,Blackvi Community Center,"19464 Solomon Blatt Ave
Blackville SC 29817","33.358374,-81.270482",
County: 06 - BARNWELL,6,BARNWELL,7,Elko,Elko Fire Dept,"10077 US Highway 78
Elko SC 29826","33.379567,-81.375967",
County: 06 - BARNWELL,6,BARNWELL,8,Friendship,Friendship Fire Station,"3391 Green Branch Road
Barnwell SC 29812","33.215887,-81.277554",
County: 06 - BARNWELL,6,BARNWELL,9,Kline,Kline Town Hall,"1031 Kings Ave
Barnwell SC 29812","33.123041,-81.341833",
County: 06 - BARNWELL,6,BARNWELL,10,Healing Springs,Blackvi Community Center,"19464 Solomon Blatt Ave
Blackville SC 29817","33.358374,-81.270482",
County: 06 - BARNWELL,6,BARNWELL,11,Hilda,Hilda Town Hall,"35 Railroad Avenue
Barnwell SC 29812","33.126851,-81.34211",
County: 06 - BARNWELL,6,BARNWELL,12,Snelling,Snelling Town Hall,"71 Morris St
Barnwell SC 29812","33.249806,-81.349595",
County: 06 - BARNWELL,6,BARNWELL,13,Williston 1,Williston Town Hall,"13112 Main Street
Williston SC 29853","33.403049,-81.424046",
County: 06 - BARNWELL,6,BARNWELL,14,Williston 2,Williston Town Hall,"13112 Main Street
Williston SC 29853","33.403049,-81.424046",
County: 06 - BARNWELL,6,BARNWELL,15,Williston 3,Williston Town Hall,"13112 Main Street
Williston SC 29853","33.403049,-81.424046",
County: 06 - BARNWELL,6,BARNWELL,999,Barrier Free,Voter Registration Office,"367 Fuldner Rd
Barnwell SC 29812","33.255279,-81.3779",
County: 07 - BEAUFORT,7,BEAUFORT,101,Beaufort 1,Charles L Brown Activity Center,"1001 Hamar St
Beaufort SC 29902","32.438276,-80.681154",
County: 07 - BEAUFORT,7,BEAUFORT,102,Beaufort 2,Charles L Brown Activity Center,"1001 Hamar St
Beaufort SC 29902","32.438276,-80.681154",
County: 07 - BEAUFORT,7,BEAUFORT,103,Beaufort 3,Charles L Brown Activity Center,"1001 Hamar St
Beaufort SC 29902","32.438276,-80.681154",
County: 07 - BEAUFORT,7,BEAUFORT,110,Burton 1A,Burton Wells Recreation Center,"1 Middleton Rec Dr
Beaufort SC 29906","32.434935,-80.761791",
County: 07 - BEAUFORT,7,BEAUFORT,111,Burton 1B,Robert Smalls International Academy,"43 W K Alston Dr
Beaufort SC 29906","32.42533,-80.737293",
County: 07 - BEAUFORT,7,BEAUFORT,112,Burton 1C,Shanklin Elementary School,"121 Morrall Dr
Beaufort SC 29906","32.454284,-80.795441",
County: 07 - BEAUFORT,7,BEAUFORT,113,Burton 2A,Community Bible Church,"638 Parris Island Gtwy
Beaufort SC 29906","32.390563,-80.741083",
County: 07 - BEAUFORT,7,BEAUFORT,114,Burton 2B,Community Bible Church,"638 Parris Island Gtwy
Beaufort SC 29906","32.390563,-80.741083",
County: 07 - BEAUFORT,7,BEAUFORT,115,Burton 2C,Love House Ministries,"423 Parris Island Gtwy
Beaufort SC 29906","32.407501,-80.733284",
County: 07 - BEAUFORT,7,BEAUFORT,116,Burton 3,Robert Smalls International Academy,"43 W K Alston Dr
Beaufort SC 29906","32.42533,-80.737293",
County: 07 - BEAUFORT,7,BEAUFORT,120,Chechessee 1,Thomas C. Barnwell Administrative Bldg,"721 Okatie Hwy
Okatie SC 29909","32.360271,-80.871759",
County: 07 - BEAUFORT,7,BEAUFORT,121,Chechessee 2,Church of the Palms,"1425 Okatie Hwy
Okatie SC 29909","32.339213,-80.927472",
County: 07 - BEAUFORT,7,BEAUFORT,130,Ladys Island 1A,Lady's Island Middle School,"30 Cougar Dr
Beaufort SC 29907","32.415286,-80.642627",
County: 07 - BEAUFORT,7,BEAUFORT,131,Ladys Island 1B,Lady's Island Elementary School,"73 Chowan Creek Bluff Rd
Beaufort SC 29907","32.394712,-80.626098",
County: 07 - BEAUFORT,7,BEAUFORT,132,Ladys Island 2A,Coosa Elementary School,"45 Middle Rd
Beaufort SC 29907","32.449614,-80.646828",
County: 07 - BEAUFORT,7,BEAUFORT,133,Ladys Island 2B,David Smith Community Center,"140 Coosaw River Dr
Beaufort SC 29907","32.481294,-80.584755",
County: 07 - BEAUFORT,7,BEAUFORT,134,Ladys Island 3A,Tidal Creek Fellowship,"290 Brickyard Point Rd S
Beaufort SC 29907","32.457616,-80.654337",
County: 07 - BEAUFORT,7,BEAUFORT,135,Ladys Island 3B,Lady's Island Airport Bldg,"39 Airport Cir
Beaufort SC 29907","32.410246,-80.633878",
County: 07 - BEAUFORT,7,BEAUFORT,140,Mossy Oaks 1A,Cornerstone Christian Church,"2301 First Blvd
Beaufort SC 29902","32.406592,-80.687734",
County: 07 - BEAUFORT,7,BEAUFORT,141,Mossy Oaks 1B,Beaufort Middle School,"2501 Mossy Oaks Rd
Beaufort SC 29902","32.401371,-80.691679",
County: 07 - BEAUFORT,7,BEAUFORT,142,Mossy Oaks 2,Mossy Oaks Elementary School,"2510 Mossy Oaks Rd
Beaufort SC 29902","32.400033,-80.692594",
County: 07 - BEAUFORT,7,BEAUFORT,150,Port Royal 1,Port Royal Town Hall,"700 Paris Ave
Port Royal SC 29935","32.374086,-80.69239",
County: 07 - BEAUFORT,7,BEAUFORT,151,Port Royal 2,Port Royal Town Hall,"700 Paris Ave
Port Royal SC 29935","32.374086,-80.69239",
County: 07 - BEAUFORT,7,BEAUFORT,160,Dale Lobeco,Davis Early Childhood Center,"354 Keans Neck Rd
Seabrook SC 29940","32.556091,-80.710666",
County: 07 - BEAUFORT,7,BEAUFORT,161,Seabrook 1,Beaufort County Public Works,"120 Shanklin Rd
Beaufort SC 29906","32.463258,-80.746917",
County: 07 - BEAUFORT,7,BEAUFORT,162,Seabrook 2,Whale Branch Middle School,"2009 Trask Pkwy
Seabrook SC 29940","32.533397,-80.744515",
County: 07 - BEAUFORT,7,BEAUFORT,163,Seabrook 3,Grays Hill Community Center,"45 Bruce K Smalls Blvd
Beaufort SC 29906","32.492985,-80.737852",
County: 07 - BEAUFORT,7,BEAUFORT,170,Sheldon 1,Elijah Washington Medical Center,"211 Paige Point Rd
Sheldon SC 29941","32.585893,-80.79115",
County: 07 - BEAUFORT,7,BEAUFORT,171,Sheldon 2,Booker T Washington Community Center,"182 Booker T Washington Cir
Yemassee SC 29945","32.639039,-80.740181",
County: 07 - BEAUFORT,7,BEAUFORT,179,Burton 1D,Shanklin Elementary School,"121 Morrall Dr
Beaufort SC 29906","32.454284,-80.795441",
County: 07 - BEAUFORT,7,BEAUFORT,180,Saint Helena 1A,Saint Helena Library,"6355 Jonathan Francis SR Rd
Saint Helena Island SC 29920","32.38796,-80.571268",
County: 07 - BEAUFORT,7,BEAUFORT,181,Saint Helena 1B,Scott Community Center,"242 Scott Hill Rd
St Helena Isl SC 29920","32.357022,-80.625274",
County: 07 - BEAUFORT,7,BEAUFORT,182,Saint Helena 1C,Dataw Community Center,"43 Marina Dr
Saint Helena Island SC 29920","32.448213,-80.57689",
County: 07 - BEAUFORT,7,BEAUFORT,183,Saint Helena 2A,St. Helena Elementary School,"1025 Sea Island Pkwy
St Helena Isl SC 29920","32.401527,-80.563661",
County: 07 - BEAUFORT,7,BEAUFORT,184,Saint Helena 2B,Gloria Potts Community Center,"130 Seaside Rd
St Helena Isl SC 29920","32.406473,-80.503641",
County: 07 - BEAUFORT,7,BEAUFORT,185,Saint Helena 2C,Fripp Island Community Center,"205 Tarpon Blvd
Fripp Island SC 29920","32.325293,-80.47017",
County: 07 - BEAUFORT,7,BEAUFORT,186,Ladys Island 2C,David Smith Community Center,"140 Coosaw River Dr
Beaufort SC 29907","32.481294,-80.584755",
County: 07 - BEAUFORT,7,BEAUFORT,187,Ladys Island 3C,Tidal Creek Fellowship,"290 Brickyard Point Rd S
Beaufort SC 29907","32.457616,-80.654337",
County: 07 - BEAUFORT,7,BEAUFORT,200,Daufuskie,Jane Hamilton School,"44 Old Haig Point Rd
Daufuskie Island SC 29915","32.131586,-80.855972",
County: 07 - BEAUFORT,7,BEAUFORT,201,Hilton Head 1A,Hilton Head Presbyterian Church,"235 William Hilton Pkwy
Hilton Head Island SC 29926","32.21582,-80.734563",
County: 07 - BEAUFORT,7,BEAUFORT,202,Hilton Head 1B,HH School For Creative Arts - Blue Bldg.,"10 Wilborn Rd
Hilton Head Isl SC 29926","32.21829,-80.736767",
County: 07 - BEAUFORT,7,BEAUFORT,203,Hilton Head 2A,Indigo Pines,"110 Gardner Dr
Hilton Head Isl SC 29926","32.213079,-80.716382",
County: 07 - BEAUFORT,7,BEAUFORT,204,Hilton Head 2B,Hilton Head Library,"11 Beach City Rd
Hilton Head Isl SC 29926","32.218623,-80.713335",
County: 07 - BEAUFORT,7,BEAUFORT,205,Hilton Head 2C,Indigo Hall Facility (Indigo Run),"103 Berwick Dr
Hilton Head Isl SC 29926","32.200846,-80.744784",
County: 07 - BEAUFORT,7,BEAUFORT,206,Hilton Head 3,Hilton Head Library,"11 Beach City Rd
Hilton Head Isl SC 29926","32.218623,-80.713335",
County: 07 - BEAUFORT,7,BEAUFORT,207,Hilton Head 4A,Plantation House,"235 Seabrook Dr
Hilton Head Isl SC 29926","32.249801,-80.730054",
County: 07 - BEAUFORT,7,BEAUFORT,208,Hilton Head 4B,The Cypress Club,"20 Lady Slipper Ln
Hilton Head Isl SC 29926","32.232691,-80.740175",
County: 07 - BEAUFORT,7,BEAUFORT,209,Hilton Head 4C,Plantation House,"235 Seabrook Dr
Hilton Head Isl SC 29926","32.249801,-80.730054",
County: 07 - BEAUFORT,7,BEAUFORT,210,Hilton Head 4D,HHI Fire and Rescue Station #4,"400 Squire Pope Rd
Hilton Head Island SC 29926","32.234607,-80.745047",
County: 07 - BEAUFORT,7,BEAUFORT,211,Hilton Head 5A,Dolphin Head Golf Club,"56 High Bluff Rd
Hilton Head Island SC 29926","32.256844,-80.716483",
County: 07 - BEAUFORT,7,BEAUFORT,212,Hilton Head 5B,Plantation House,"235 Seabrook Dr
Hilton Head Isl SC 29926","32.249801,-80.730054",
County: 07 - BEAUFORT,7,BEAUFORT,213,Hilton Head 5C,Hilton Head Presbyterian Church,"235 William Hilton Pkwy
Hilton Head Island SC 29926","32.21582,-80.734563",
County: 07 - BEAUFORT,7,BEAUFORT,214,Hilton Head 6,Port Royal Beach House,"45 S Port Royal Dr
Hilton Head Island SC 29928","32.21975,-80.669687",
County: 07 - BEAUFORT,7,BEAUFORT,216,Hilton Head 7A,Christ Lutheran Church,"829 William Hilton Pkwy
Hilton Head Isl SC 29928","32.174594,-80.730596",
County: 07 - BEAUFORT,7,BEAUFORT,217,Hilton Head 7B,Arts Center of Coastal Carolina,"14 Shelter Cove Ln
Hilton Head Isl SC 29928","32.178528,-80.72836",
County: 07 - BEAUFORT,7,BEAUFORT,219,Hilton Head 8,St. Luke's Church,"50 Pope Ave
Hilton Head Isl SC 29928","32.148197,-80.757595",
County: 07 - BEAUFORT,7,BEAUFORT,220,Hilton Head 9A,TidePointe A Vi Community,"700 Tidepointe Way
Hilton Head Island SC 29928","32.173658,-80.77626",
County: 07 - BEAUFORT,7,BEAUFORT,221,Hilton Head 9B,Christ Lutheran Church,"829 William Hilton Pkwy
Hilton Head Isl SC 29928","32.174594,-80.730596",
County: 07 - BEAUFORT,7,BEAUFORT,222,Hilton Head 10,Spanish Wells Club,"1 Brams Point Rd
Hilton Head Island SC 29926","32.191562,-80.782045",
County: 07 - BEAUFORT,7,BEAUFORT,223,Hilton Head 11,St. Luke's Church,"50 Pope Ave
Hilton Head Isl SC 29928","32.148197,-80.757595",
County: 07 - BEAUFORT,7,BEAUFORT,224,Hilton Head 12,The Seabrook,"300 Woodhaven Dr
Hilton Head Isl SC 29928","32.149734,-80.763421",
County: 07 - BEAUFORT,7,BEAUFORT,225,Hilton Head 13,The Seabrook,"300 Woodhaven Dr
Hilton Head Isl SC 29928","32.149734,-80.763421",
County: 07 - BEAUFORT,7,BEAUFORT,226,Hilton Head 14,Sea Pines Community Center,"71 Lighthouse Rd
Hilton Head Island SC 29928","32.131228,-80.801092",
County: 07 - BEAUFORT,7,BEAUFORT,227,Hilton Head 15A,Sea Pines Community Center,"71 Lighthouse Rd
Hilton Head Island SC 29928","32.131228,-80.801092",
County: 07 - BEAUFORT,7,BEAUFORT,228,Hilton Head 15B,Sea Pines Community Center,"71 Lighthouse Rd
Hilton Head Island SC 29928","32.131228,-80.801092",
County: 07 - BEAUFORT,7,BEAUFORT,300,Belfair,Belfair Fitness & Sports Center,"1 Union Ct
Bluffton SC 29910","32.281284,-80.873795",
County: 07 - BEAUFORT,7,BEAUFORT,301,Bluffton 1A,Bluffton Library,"120 Palmetto Way
Bluffton SC 29910","32.241481,-80.857156",
County: 07 - BEAUFORT,7,BEAUFORT,302,Bluffton 1B,Bluffton Library,"120 Palmetto Way
Bluffton SC 29910","32.241481,-80.857156",
County: 07 - BEAUFORT,7,BEAUFORT,303,Bluffton 1C,Bluffton Library,"120 Palmetto Way
Bluffton SC 29910","32.241481,-80.857156",
County: 07 - BEAUFORT,7,BEAUFORT,304,Bluffton 1D,Rotary Community Ctr @Oscar Frazier Park,"11 Recreation Ct
Bluffton SC 29910","32.24558,-80.86701",
County: 07 - BEAUFORT,7,BEAUFORT,305,Bluffton 2A,Rotary Community Ctr @Oscar Frazier Park,"11 Recreation Ct
Bluffton SC 29910","32.24558,-80.86701",
County: 07 - BEAUFORT,7,BEAUFORT,306,Bluffton 2B,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910","32.217752,-80.890837",
County: 07 - BEAUFORT,7,BEAUFORT,307,Bluffton 2C,Pritchardville Elementary School,"9447 Evan Way
Bluffton SC 29910","32.243756,-80.972705",
County: 07 - BEAUFORT,7,BEAUFORT,308,Moss Creek,Moss Creek Bostwick Pavillion,"341 Moss Creek Dr
Bluffton SC 29910","32.253712,-80.800675",
County: 07 - BEAUFORT,7,BEAUFORT,309,Bluffton 3,Bluffton Recreation Center,"61 Ulmer Rd # B
Bluffton SC 29910","32.227822,-80.851448",
County: 07 - BEAUFORT,7,BEAUFORT,310,Bluffton 4A,St Gregory the Great Parish Life Center,"32 Saint Gregory Dr
Bluffton SC 29909","32.336836,-80.847799",
County: 07 - BEAUFORT,7,BEAUFORT,311,Bluffton 4B,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910","32.217752,-80.890837",
County: 07 - BEAUFORT,7,BEAUFORT,312,Bluffton 4C,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910","32.217752,-80.890837",
County: 07 - BEAUFORT,7,BEAUFORT,313,Bluffton 5A,St Gregory the Great Parish Life Center,"32 Saint Gregory Dr
Bluffton SC 29909","32.336836,-80.847799",
County: 07 - BEAUFORT,7,BEAUFORT,314,Bluffton 2D,Pritchardville Elementary School,"9447 Evan Way
Bluffton SC 29910","32.243756,-80.972705",
County: 07 - BEAUFORT,7,BEAUFORT,315,Bluffton 2E,Rotary Community Ctr @Oscar Frazier Park,"11 Recreation Ct
Bluffton SC 29910","32.24558,-80.86701",
County: 07 - BEAUFORT,7,BEAUFORT,316,Rose Hill,Colleton Point Club House,"1 Pavillion Point Dr
Bluffton SC 29910","32.302619,-80.873613",
County: 07 - BEAUFORT,7,BEAUFORT,317,Bluffton 4D,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910","32.217752,-80.890837",
County: 07 - BEAUFORT,7,BEAUFORT,318,Bluffton 5B,St Gregory the Great Parish Life Center,"32 Saint Gregory Dr
Bluffton SC 29909","32.336836,-80.847799",
County: 07 - BEAUFORT,7,BEAUFORT,360,Sun City 1,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909","32.293279,-80.95172",
County: 07 - BEAUFORT,7,BEAUFORT,361,Sun City 2,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909","32.293279,-80.95172",
County: 07 - BEAUFORT,7,BEAUFORT,362,Sun City 3,Hidden Cypress,"672 Cypress Hill Dr
Bluffton SC 29909","32.27734,-80.977578",
County: 07 - BEAUFORT,7,BEAUFORT,363,Sun City 4,Hidden Cypress,"672 Cypress Hill Dr
Bluffton SC 29909","32.27734,-80.977578",
County: 07 - BEAUFORT,7,BEAUFORT,364,Sun City 5,Magnolia Hall,"118 Sun City Ln
Bluffton SC 29909","32.293004,-80.952452",
County: 07 - BEAUFORT,7,BEAUFORT,365,Sun City 6,Magnolia Hall,"118 Sun City Ln
Bluffton SC 29909","32.293004,-80.952452",
County: 07 - BEAUFORT,7,BEAUFORT,366,Sun City 7,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909","32.293279,-80.95172",
County: 07 - BEAUFORT,7,BEAUFORT,367,Sun City 8,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909","32.293279,-80.95172",
County: 07 - BEAUFORT,7,BEAUFORT,999,Barrier Free,Barrier Free,"15 John Galt Rd
Beaufort SC 29906","32.435099,-80.719102",
County: 08 - BERKELEY,8,BERKELEY,1,Alvin,Alvin Community Center,"2173 Santee River Rd
St Stephen SC 29479","33.346537,-79.815038",
County: 08 - BERKELEY,8,BERKELEY,2,Bethera,Macedonia #2 Fire Dept,"3138 Witherbee Rd
Bonneau SC 29431","33.198551,-79.79133",
County: 08 - BERKELEY,8,BERKELEY,3,Bonneau,Bonneau Fire Dept,"420 Municipal Ln
Bonneau SC 29431","33.3039,-79.952686",
County: 08 - BERKELEY,8,BERKELEY,4,Bonneau Beach,Bonneau Civic Club,"204 Butter Rd
Bonneau SC 29431","33.315162,-79.997525",
County: 08 - BERKELEY,8,BERKELEY,5,Central,Metro North Church,"109 Central Ave
Goose Creek SC 29445","33.007943,-80.040493",
County: 08 - BERKELEY,8,BERKELEY,7,Cainhoy,Cainhoy School,"2422 Cainhoy Rd
Huger SC 29450","33.019773,-79.852337",
County: 08 - BERKELEY,8,BERKELEY,8,Carnes Cross Road 1,Whitesville Rural Fire,"368 Gants Rd
Moncks Corner SC 29461","33.087912,-80.090346",
County: 08 - BERKELEY,8,BERKELEY,9,Carnes Cross Road 2,Pineridge Fire Dept,"565 Myers Rd
Summerville SC 29486","33.046722,-80.101374",
County: 08 - BERKELEY,8,BERKELEY,10,Cordesville,Cordesville Fire Dept,"1931 Highway 402
Moncks Corner SC 29461","33.179612,-79.918564",
County: 08 - BERKELEY,8,BERKELEY,11,Cross,Cross Elem School,"1325 Ranger Dr
Cross SC 29436","33.300852,-80.166984",
County: 08 - BERKELEY,8,BERKELEY,12,Daniel Island 1,The Daniel Island Club,"600 Island Park Dr
Daniel Island SC 29492","32.884879,-79.906322",
County: 08 - BERKELEY,8,BERKELEY,13,Daniel Island 2,The Daniel Island Club,"600 Island Park Dr
Daniel Island SC 29492","32.884879,-79.906322",
County: 08 - BERKELEY,8,BERKELEY,14,Devon Forest 1,Devon Forest Elem School,"1127 Dorothy St
Goose Creek SC 29445","33.039237,-80.07551",
County: 08 - BERKELEY,8,BERKELEY,15,Devon Forest 2,Devon Forest Elem School,"1127 Dorothy St
Goose Creek SC 29445","33.039237,-80.07551",
County: 08 - BERKELEY,8,BERKELEY,16,Eadytown,Eadytown Fire Department,"1241 Edgewater Rd
Pineville SC 29468","33.414997,-80.136937",
County: 08 - BERKELEY,8,BERKELEY,20,Hanahan 1,Hanahan Fire Station #2,"1200 S Basilica Ave
Hanahan SC 29410","32.955834,-80.038571",
County: 08 - BERKELEY,8,BERKELEY,21,Hanahan 2,Hanahan Elem School,"4000 Mabeline Dr
Hanahan SC 29410","32.934797,-80.028647",
County: 08 - BERKELEY,8,BERKELEY,22,Hanahan 3,Hanahan High School,"6015 Murray Dr
Hanahan SC 24410","32.915394,-80.007671",
County: 08 - BERKELEY,8,BERKELEY,23,Hanahan 4,Hanahan Middle School,"5815 Murray Dr
Hanahan SC 29410","32.907596,-79.993571",
County: 08 - BERKELEY,8,BERKELEY,24,Hilton Cross Roads,Sandridge Fire Dept,"4697 State Rd
Ridgeville SC 29472","33.241217,-80.304135",
County: 08 - BERKELEY,8,BERKELEY,26,Huger,Huger Fire Department,"1004 United Dr
Huger SC 29450","33.080855,-79.805097",
County: 08 - BERKELEY,8,BERKELEY,27,Jamestown,Jamestown Library,"7600 Highway 41
Jamestown SC 29453","33.284779,-79.694914",
County: 08 - BERKELEY,8,BERKELEY,28,Lebanon,Lebanon Mens' Club,"1188 Lebanon Rd
Ridgeville SC 29472","33.140986,-80.214051",
